0820110514624317098300000ENRIQUE                  BONET                    ARANDA                   M                  000N
0820110514624317307600700JUAN JOSE                ALVENTOSA                BELLVER                  M                  024N
0820110514624317307600700ISIDRO                   MARTÍ                    CERVERA                  M                  003N
0820110514624317307600700IRIS                     APP                      LUJAN                    F                  002N
0820110514624317307600700FLORENCIA                MARTIN                   MEDIAVILLA               F                  002N
0820110514624317307600700CHRISTIAN                ROGER                    GARZANDO                 M                  000N
0820110514624317318606904RAFAELA                  MORENO                   GAYA                     F                  073S
0820110514624317318606904RAFAELA                  CALABUIG                 BASTIDA                  F                  067S
0820110514624317318606904JOSE RAMON               ARMERO                   NIETO                    M                  066S
0820110514624317318606904FRANCISCO                MORENO                   GAYA                     M                  071S
0820110510406801022208103MANUEL                   MARTINEZ                 GARRIDO                  M                  066N
0820110510406801022208103MANUEL                   FERNANDEZ                PEREZ                    M                  039N
0820110510406801022208103GUILLERMO                MESAS                    MESAS                    M                  084S
0820110510406801022208103EMILIO                   MARTINEZ                 BARON                    M                  067S
0820110510406801022208103EMILIA MARIA             FERNANDEZ                MESAS                    F                  069S
0820110510406801307606902MARIA TRINIDAD           MARTINEZ                 CEREZO                   F                  083S
0820110510406801307606902JUAN ANTONIO             MIRALLES                 ARANDA                   M                  050N
0820110510406801307606902JUAN ANTONIO             CEREZO                   CARA                     M                  063N
0820110510406801307606902JOSE                     GIL                      SALVADOR                 M                  070S
0820110510406801307606902FRANCISCA                UROZ                     MARTINEZ                 F                  013N
0820110510406801321802700PEDRO                    PEREZ                    BARON                    M                  050N
0820110510406801321802700JOSE MIGUEL              MAGAÑA                   NORTES                   M                  020N
0820110510406801321802700FRANCISCA CARMEN         GUTIERREZ                GONZALEZ                 F                  016N
0820110510406801321802700CARMEN                   MONTESINOS               RODRIGUEZ                F                  023N
0820110510406801321802700ANGELES                  MONTESINOS               RODRIGUEZ                F                  001N
0820110510405601307608904SERAFINA                 RUIZ                     RUEDA                    F                  083S
0820110510405601307608904SALVADOR                 SEGURA                   ARRIAGA                  M                  091S
0820110510409401307613105MANUEL                   ALIAS                    CANTON                   M                  112S
0820110510409401307613105JOSE                     RODRIGUEZ                SEGURA                   M                  077S
